StudentID,Sex,Date,Subject,Grade,Attendence,pred_grade
360,M,2015-01,gsi015,60,10,48.77984440629432
360,M,2013-01,gsi015,17,8,49.73118208489337
360,M,2013-02,gsi015,8,16,35.99238231499857
972,M,2010-01,inf63,29,26,21.692178932178933
258,M,2010-02,inf63,31,18,36.04690061019081
258,M,2010-01,inf63,4,10,48.77984440629432
974,M,2010-01,inf63,60,4,57.8205460625901
982,M,2010-01,inf63,60,8,49.73118208489337
411,M,2017-02,ggi017,75,0,60.08045323548604
409,M,2017-02,ggi017,16,22,12.690305250305249
366,M,2012-02,gsi015,72,6,49.16308781137546
366,M,2015-02,gsi037,64,16,35.99238231499857
366,M,2011-02,gsi005,61,10,48.77984440629432
365,M,2012-02,gsi015,27,16,35.99238231499857
640,M,2011-02,gsi005,25,2,56.44101846975955
371,M,2012-02,gsi015,19,8,49.73118208489337
371,M,2011-02,gsi005,60,0,60.08045323548604
371,M,2014-01,gsi015,12,28,11.698275058275057
371,M,2015-01,gsi015,0,42,0.0
371,M,2013-01,gsi015,25,8,49.73118208489337
266,F,2010-02,inf63,60,8,49.73118208489337
266,F,2015-02,gsi037,81,12,40.342442718101715
369,M,2012-02,gsi015,15,32,9.664166666666665
369,M,2015-02,gsi015,74,8,49.73118208489337
369,M,2011-02,gsi005,70,2,56.44101846975955
426,M,2017-02,ggi005,0,30,8.961982461982462
367,M,2012-02,gsi015,60,2,56.44101846975955
367,M,2011-02,gsi005,75,2,56.44101846975955
448,F,2017-02,ggi005,15,6,49.16308781137546
639,M,2011-02,gsi005,14,6,49.16308781137546
639,M,2014-01,gsi015,0,24,13.48807045895281
639,M,2013-01,gsi015,0,26,21.692178932178933
272,M,2010-02,inf63,41,26,21.692178932178933
505,M,2015-02,gsi015,60,4,57.8205460625901
478,M,2015-02,gsi015,60,14,39.286198151055295
478,M,2015-01,gsi015,45,12,40.342442718101715
275,F,2010-02,inf63,60,2,56.44101846975955
274,M,2010-02,inf63,38,18,36.04690061019081
126,M,2016-02,gsi015,12,12,40.342442718101715
495,M,2015-02,gsi015,77,4,57.8205460625901
487,M,2015-02,gsi015,92,2,56.44101846975955
401,F,2017-02,ggi017,2,40,0.0
401,F,2017-02,ggi005,0,38,5.790912092293672
374,F,2012-02,gsi015,77,18,36.04690061019081
374,F,2011-02,gsi005,80,2,56.44101846975955
399,M,2017-02,ggi017,0,44,4.0
373,F,2012-02,gsi015,5,28,11.698275058275057
373,F,2015-02,gsi015,54,4,57.8205460625901
373,F,2011-02,gsi005,60,10,48.77984440629432
455,F,2016-02,ggi017,84,6,49.16308781137546
36,M,2011-01,gsi014,83,0,60.08045323548604
37,M,2011-01,gsi014,60,2,56.44101846975955
325,M,2011-02,gsi014,46,4,57.8205460625901
